Id,FinServ_Category__pc,FinServ_Contact_Status__pc,FinServ__CommunicationPreferences__pc,FinServ__ContactPreference__pc,FinServ__LastUsedChannel__c
001am00002AAAZLAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AAAZMAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AAAZNAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AAAZOAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AAAZPAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AAAZQAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AAAZRAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AAAZSAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AAAZTAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AAAZUAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AAAZVAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AAAZWAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AAAZXAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AAAZYAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AAAZZAA5,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AAAZaAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AAAZbAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AAAZcAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAZdAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AAAZeAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AAAZfAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AAAZgAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAZhAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AAAZiAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAZjAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AAAZkAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AAAZlAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AAAZmAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AAAZnAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AAAZoAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AAAZpAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AAAZqAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AAAZrAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AAAZsAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AAAZtAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAZuAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AAAZvAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AAAZwAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AAAZxAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AAAZyAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AAAZzAAP,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AAAa0AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AAAa1AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAa2AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AAAa3AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AAAa4AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AAAa5AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAa6AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AAAa7AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AAAa8AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AAAa9AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AAAaAAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAaBAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AAAaCAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AAAaDAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAaEAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAaFAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AAAaGAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AAAaHAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AAAaIAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AAAaJAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AAAaKAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AAAaLAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AAAaMAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AAAaNAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AAAaOAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AAAaPAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AAAaQAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AAAaRAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAaSAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AAAaTAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AAAaUAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AAAaVAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AAAaWAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AAAaXAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AAAaYAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AAAaZAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQnkAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQnlAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQnmAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQnnAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQnoAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQnpAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQnqAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQnrAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQnsAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQntAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQnuAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQnvAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQnwAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQnxAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQnyAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQnzAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQo0AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQo1AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQo2AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQo3AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQo4AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQo5AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQo6AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQo7AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQo8AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQo9AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQoAAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQoBAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQoCAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQoDAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQoEAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQoFAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQoGAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQoHAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQoIAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQoJAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQoKAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQoLAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQoMAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQoNAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQoOAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQoPAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQoQAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQoRAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQoSAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQoTAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQoUAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQoVAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQoWAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQoXAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQoYAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQoZAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQoaAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQobAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQocAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQodAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQoeAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQofAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQogAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQohAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQoiAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQojAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQokAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQolAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQomAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQonAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQooAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQopAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQoqAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQorAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQosAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQotAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQouAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQovAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQowAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQoxAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQoyAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQozAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQp0AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQp1AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQp2AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQp3AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQp4AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQp5AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQp6AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQp7AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQp8AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQp9AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQpAAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQpBAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQpCAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQpDAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQpEAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQpFAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQpGAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQpHAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQpIAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQpJAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQpKAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQpLAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQpMAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQpNAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQpOAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQpPAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQpQAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQpRAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQpSAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQpTAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQpUAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQpVAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQpWAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQpXAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQpYAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQpZAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQpaAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQpbAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQpcAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQpdAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQpeAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQpfAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQpgAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQphAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQpiAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQpjAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQpkAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQplAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQpmAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQpnAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQpoAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQppAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQpqAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQprAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQpsAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Call Center
001am00002AYQptAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQpuAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQpvAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQpwAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQpxAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Call Center
001am00002AYQpyAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQpzAAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQq0AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQq1AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQq2AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQq3AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQq4AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQq5AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQq6AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQq7AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQq8AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQq9AAH,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Branch
001am00002AYQqAAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQqBAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQqCAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Web
001am00002AYQqDAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQqEAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQqFAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQqGAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQqHAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQqIAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQqJAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Call Center
001am00002AYQqKAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQqLAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQqMAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Mobile
001am00002AYQqNAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQqOAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Branch
001am00002AYQqPAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Other
001am00002AYQqQAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQqRAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Web
001am00002AYQqSAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQqTAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Other
001am00002AYQqUAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Other
001am00002AYQqVAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Branch
001am00002AYQqWAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Email,Web
001am00002AYQqXAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
001am00002AYQqYAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Mobile,Mobile
001am00002AYQqZAAX,Platinum,Client,Fraud:Email;Promotions:Email;Balance Activities:Email,Phone,Mobile
